,fid,mean_cruise_altitude,distance,mean_cruise_tas,takeoff_mass
3771,44065c_15523,34812.73467697405,2501.2432554438697,468.15043800897945,68968.98542395102
3772,440665_15527,33979.05282331512,1375.3580403820265,464.1402999230406,68955.02910823724
3773,440667_15532,34583.031301482704,887.2585711579321,457.9355115118765,66729.5477615339
3774,440667_15533,33828.96578538103,854.6608948637347,460.2727275003607,68407.22941890222
3775,440667_15539,33963.69132290185,837.2627723340245,464.0917726292165,68067.66608018852
3776,440667_15540,33805.580029368575,803.6349735354737,458.32657137217535,68373.4978837749
3777,440668_15544,35792.24290780142,918.529014555514,461.851017735126,64003.221080330186
3778,440668_15548,35978.8435828877,1342.6006963729253,458.3317924828002,64301.39195540272
3779,440669_15556,34000.33972821743,1123.5337937756694,458.5567258392791,68474.2848562779
3780,44083b_15932,37634.64952207556,1659.0845475546075,438.4350407289497,61037.41536192107
3781,44083f_15955,36905.39333976834,1449.3565607274895,441.2034865596365,62354.333425187884
3782,44083f_15967,37499.1136747327,1313.4290772271306,428.058989961847,60756.30902022243
3783,4408a2_16008,36700.833333333336,847.5193776983458,439.82377056168906,61792.6338520297
3784,4408a2_16009,36992.83940397351,800.3416910234429,435.11429925025055,61040.42320389989
3785,4408b1_16012,35944.73684210526,1321.5769098759106,445.66084857180647,64343.75272754095
3786,4408b1_16020,38364.1689373297,1462.3361740046894,446.6582980382741,59022.9020053087
3787,4408b1_16024,36806.95261918776,1684.3748078289054,450.70973439961017,62983.634864039996
3788,4408de_16031,33829.06879194631,895.9476683541127,464.6975051791188,68477.7875592308
3789,4408de_16034,34772.86954234613,1461.9313663042287,452.6276003966255,67278.51317902071
3790,4408de_16035,33998.27683615819,1540.4152156813298,460.46867487049104,69193.8592096882
3791,4408de_16037,34922.64812889813,1536.6214154533068,466.604789447724,67062.24801243773
3792,4408df_16045,36666.43934997098,1366.595734751043,445.0432278818318,62761.77149668736
3793,4408ec_16057,35295.14432485323,1652.644763474519,463.9629425188846,66404.835495142
3794,4408ec_16059,37881.930272108846,1486.4075892127678,456.5213329757013,60172.83190045724
3795,4408ec_16061,38350.40437678401,1053.5538303793887,449.7020582878168,58353.60215134168
3796,440909_16086,36001.292517006805,1568.1854063095743,454.6384173813196,64636.595370380426
3797,440909_16088,34877.56124721604,1782.391674772357,444.67984296784175,67587.32695313075
3798,440909_16095,34600.52594670407,1071.6495771509697,443.53171090072766,67005.50559750141
3799,440953_16111,36794.00699013158,1613.1647390946537,445.74156722366496,62891.29173308806
3800,440953_16113,38928.125,1260.172696634373,460.0576713500852,57379.72920804427
3801,440953_16117,35634.323388385725,1544.0824037046425,458.8417836582461,65438.91827387674
3802,440953_16119,37872.03659506762,1252.4999381190228,464.04664012177625,59794.49281923128
3803,440953_16121,36996.01063829787,1805.8125760221892,448.2695239796488,62757.22619012538
3804,440958_16127,35861.75860638739,1636.40872828048,442.3768965772404,65074.36364439019
3805,440958_16129,38929.01568920433,1812.1351524295956,457.1927655551023,58324.138501573616
3806,440958_16134,37000.77546296296,1585.867652793861,461.27497177090027,62369.129654102144
3807,4409c0_16179,37949.57456336766,1628.3243003636906,439.1446666030695,60260.665777401446
3808,440a8f_16187,35985.50328227571,1075.8657916734958,444.75376820386015,63828.70778121313
3809,440a8f_16190,34954.12032355915,946.38596296014,442.7021695637937,65977.81008920386
3810,440bd0_16198,33407.19288793104,857.7711924463235,429.6012784090847,69382.20777100661
3811,440c96_16254,35254.11832946636,1379.626918044302,438.9707618863233,66031.00607407281
3812,440c96_16255,37002.07509881423,933.5670585523712,442.0914185200468,61247.63379140025
3813,440c96_16257,37798.40499306519,969.8153432728908,452.3158942922906,59479.04715563331
3814,440cb1_16272,36957.72005772006,903.2292926845844,447.02596615920135,61297.58434582864
3815,440cb1_16277,37960.77669902913,1007.457000681922,444.9137373419761,59170.30338686073
3816,44cdc8_16483,36895.69230769231,1245.2959404901644,456.18551282615954,62026.730537329204
3817,44cdc8_16484,35779.076768690415,1426.8116440992578,446.506322221071,64905.048314579675
3818,44cdc9_16496,34902.53984063745,807.1846804393454,474.7174191710183,65857.70210806085
3819,44cdca_16519,36964.060062402496,1700.655376059318,446.2088276409127,62650.3653721802
3820,44cdcb_16528,34000.152594099694,1755.088964046255,429.8907214556804,69557.65066658998
3821,44cdcc_16547,32999.470684039086,857.9175469373534,431.26020099823336,70319.801628092
3822,44cdcd_16551,37459.59399332592,941.9446597443954,426.8469541127105,60210.17475235411
3823,44cdcd_16564,34782.77656078861,1379.6800735183,468.50372708069744,67114.69987118666
3824,44cdce_16570,34998.70195549562,1185.9903948432104,444.884981424762,66286.17079247606
3825,44d068_16826,37994.84536082474,1318.650627158738,446.3253382251755,59625.58803152613
3826,44d071_16831,34971.02510460251,1134.9680872822848,465.95805707946187,66262.3105711169
3827,44d076_16844,35402.59262465374,3372.3241474145093,458.0297392240256,69106.57047534426
3828,45aa4b_17079,37952.72040302267,2406.1251283542874,453.79657719607127,61587.138435077475
3829,45ac2c_17117,37139.06643180674,1613.3319944351426,454.0340812140121,62098.295711686806
3830,45ac30_17141,34733.30518018018,910.6345925448416,447.95906773188455,66424.15512219792
3831,45ac34_17147,36194.21129980405,2014.1791968156165,451.378644847169,64957.8311931818
3832,45ac35_17159,36954.68306527909,994.6334394597516,449.65430110992617,61461.298153744545
3833,45ac37_17170,34243.22736269174,2408.408727284193,464.0910988596911,70119.08361606934
3834,45ac37_17171,34446.56663275687,1010.4457544586857,457.7870250016872,67254.50715138552
3835,45ac37_17172,34574.600840336134,1041.866302379717,446.0553310973184,67014.03699701306
3836,461f62_17942,36328.26617826618,3301.323900127136,447.8047012421125,66856.72567365748
3837,461f63_17944,37823.89947437582,1235.823811608726,443.3908681846808,59876.564062594305
3838,461f63_17945,37991.7328042328,846.4779763346804,449.2479339043318,58823.10333632867
3839,461f63_17948,36991.52542372881,1181.4012589873096,442.1499482116336,61696.85164473622
3840,461f64_17961,33938.64473114827,3553.004104213348,468.8624325563011,72781.96337162703
3841,461f65_17978,36941.89995883079,1647.2925185862396,457.5811678265572,62609.80891969187
3842,461f67_17982,37141.807692307695,1144.5410347284471,451.8712741915271,61288.15186925512
3843,461f67_17984,35525.71194762684,1972.693767510637,448.7341219873655,66423.55848995896
3844,461f67_17988,36753.59925474255,1739.1172924433033,444.50392607429615,63200.16050890993
3845,461f6c_18000,36690.77427821522,3240.02369604133,457.4816544159875,65918.21660812903
3846,461f6d_18008,37300.80331692148,2272.341727315008,449.1780908951932,62856.479033972486
3847,461f6e_18017,37936.507128309575,1216.0386049953,447.9026080682167,59583.75600850144
3848,461f6e_18020,36000.794797687864,967.608542129938,451.99514711279767,63607.922911653746
3849,461f6e_18022,36948.3181299886,900.8189008633576,456.28054105429663,61315.06600764039
3850,4691c3_18279,35931.348805919944,1991.6191365639909,460.8430960405549,65523.461313214066
3851,4691c3_18280,36714.97330960854,1829.4102232176276,466.4108267801444,63443.78699125102
3852,4692c7_18326,35978.83883248731,1291.941901993071,456.4006201702881,64214.53760457368
3853,4692c7_18327,37000.99662162162,1165.2255327405696,460.3881824039431,61647.34088218244
3854,4692cd_18357,38419.95024875622,2533.925687597532,463.9590411217781,60732.13021615769
3855,4692cd_18358,36709.32116953762,2725.0453679264583,462.4023136729029,64992.53796384229
3856,471ee0_18528,37354.47443181818,2029.47190856378,449.28821177013054,62316.638582962536
3857,471f52_18740,35227.56952841596,1247.3565046292326,453.7041070145041,65865.23534602902
3858,471f52_18747,36737.89156626506,1461.722621683406,452.7220934188832,62760.61995145102
3859,471f52_18748,37985.42199488491,1400.0330378167323,447.7386372389384,59786.799551534365
3860,471f52_18750,36939.92385786802,908.7487129791492,445.0973086509214,61347.961572761575
3861,471f57_18770,31000.827205882357,855.4624694944143,432.5716999700394,74910.42202840034
3862,471f57_18783,35865.31165311653,1358.1594129141831,460.3048601703629,64589.07768028161
3863,471f5d_18804,37704.951270449004,1970.709965455679,463.3499112039535,61410.14146699554
3864,471f5d_18806,36552.661561449386,1745.0346756923375,450.6103891628787,63672.257729394434
3865,471f61_18812,36947.66606822262,1303.852839693457,459.36469960399904,62007.652444956286
3866,471f61_18816,36003.48027842227,1055.4853550784128,447.11011141972193,63752.43253666787
3867,471f61_18817,37024.91926803014,1339.999635302546,457.6645843587879,61892.030682832774
3868,471f61_18824,31002.299245024024,1100.4845732555425,456.54915693038646,75327.1803311805
3869,471f7e_19089,36964.26211453744,1783.1095886168353,454.68007983049534,62791.28613482836
3870,471f7f_19095,34723.4375,1404.8799195575837,451.2355748980588,67294.32934466723
3871,471f7f_19097,35720.90651558073,1421.0711150286984,454.5532016770287,65028.93687880083
3872,471f7f_19100,35493.07750188111,1271.951857271375,447.3263151026494,65297.01327767587
3873,471f7f_19103,37023.224852071005,1313.7685767047535,453.8274806964978,61850.9473756176
3874,471f81_19106,37584.68992248062,1590.3473438200965,452.0875860219737,61034.406653683734
3875,471f81_19109,37976.18068251066,2210.693759964437,454.9067692857405,61198.095228178194
3876,471f83_19123,37192.216687422166,3223.6959542112672,456.75873800604495,64737.4159716789
3877,471f84_19133,37000.97441336339,3131.9965281410714,453.3728081880794,65019.838901030234
3878,471f84_19139,37927.22672064777,3120.8362033381327,452.4234730029733,62871.27182719216
3879,471f85_19153,36664.47558770343,1808.5149698466284,452.56918563303793,63524.05060643295
3880,471f85_19154,38001.34550244637,1848.300271446625,450.96849823647824,60518.84127912996
3881,471f89_19197,35434.60790667531,1254.5437927233577,454.8282063973231,65401.5835518769
3882,471f8b_19215,35950.901378579,916.6312541715896,452.7711099181657,63635.21520712893
3883,471f8b_19218,34972.33086680761,903.415571057104,456.76940145147097,65862.26264536574
3884,471f8b_19219,36442.84644194757,816.6211550935933,449.492046311928,62332.757534968594
3885,471f8b_19220,36335.21177315147,1164.709400934318,456.6451606549082,63177.078174188006
3886,471f8b_19223,33998.63505747126,807.3299857692163,449.5219718439019,67936.00520404812
3887,471f8e_19251,36166.61616161616,1771.6590451167135,452.7062644205438,64605.41935452304
3888,471f8e_19255,35113.08983666062,1576.096138941284,458.34277309449993,66692.1152101242
3889,471f8f_19264,36743.622366288495,1783.6902123338375,453.74196827391273,63299.526866211774
3890,471f8f_19269,37722.50766871166,851.7499336373562,454.3677009237438,59451.084917032305
3891,471f8f_19270,37883.25688073395,868.6767085676772,445.59237413963166,59110.55115073934
3892,47340f_19310,36460.62215477997,2141.925138760496,455.9770618156567,64564.407036207675
3893,4951b7_23451,36391.51712469237,2792.068270588672,444.650787361901,65838.08633519828
3894,4951cc_23515,36998.118712273645,1732.1868049721213,443.19746826557935,62626.13274642387
3895,4951ce_23537,37856.05140186916,2045.8744021136208,448.0387710835708,61191.651540845705
3896,4951ce_23541,36982.14507129572,2037.9421600377968,448.3848641132972,63187.13829073006
3897,4951ce_23543,37723.902305159165,1458.6346119019593,458.6087143391045,60488.51147440603
3898,4951d5_23608,35999.34108527132,2309.704822509233,445.3381691513001,65912.57433127191
3899,4951d7_23654,37844.022103148025,1574.796893057186,452.8931157668154,60411.54406072573
3900,4a4ca1_24592,34995.5850369726,1989.9245776539228,456.4182560300565,67671.85256295509
3901,4b15ee_25348,36533.25075834176,2539.465410709305,469.5092216243809,65079.10304163555
3902,4b15ee_25357,36821.65601460854,2559.236926618204,459.84537036322655,64449.96921321562
3903,4b15ef_25365,37609.75363008808,1961.2183707698132,445.53329751530174,61612.72304650322
3904,4b1614_25396,32999.93386243386,955.2392090948568,464.44255563032783,70485.61547098128
3905,4b1614_25398,37994.01462663587,1180.9411802423815,456.703536646416,59391.365747492586
3906,4b1615_25408,35862.5,1018.4142672438372,467.1473560858516,64012.976324380696
3907,4b1615_25409,35918.42672413793,985.2788483686882,458.263119803112,63827.584498888085
3908,4b1615_25414,36784.66183574879,1185.897955588374,442.0825341854396,62180.13627602489
3909,4b1615_25419,35001.18312757202,1056.5213533508156,467.61053823585536,66058.46444761046
3910,4b1619_25422,36578.56461611827,1475.131354901173,445.1913425897281,63149.900651492164
3911,4b1619_25426,34871.3900862069,1796.0500721045244,465.3098705824737,67624.93451988234
3912,4b1619_25429,35399.622641509435,1439.5710587531223,461.7344523186192,65799.28236041467
3913,4b161a_25437,35930.52016985138,853.4906650416008,445.9001897102682,63573.80312151776
3914,4b1620_25465,37251.83101962662,1591.8667042414322,462.2596280817463,61802.24601016413
3915,4b1620_25466,34808.67850098619,1284.4379456884883,454.70113396213605,66891.83909977564
3916,4b1620_25473,34869.40982404692,1038.799206922924,443.160841772639,66331.01950909969
3917,4b18b8_25975,34127.59454705365,971.9937817304826,436.8506022745454,67921.88172332052
3918,4b18ba_25983,36370.29320987655,1314.233241057913,446.040230864488,63352.81725919561
3919,4b18ba_25984,34472.43396226415,1234.8534855482926,462.2051125297377,67579.83358251031
3920,4b18bb_25991,37445.75850210164,1795.598761145067,434.1535548460348,61705.75361662355
3921,4b18f1_25994,33697.5850340136,964.427932619424,440.0001936623029,68897.48932063681
3922,4b18f1_25996,32947.072301425666,964.8436710888892,469.4699723040317,70623.61173724417
3923,4b18f1_26001,34628.36879432624,824.6710678844923,470.6290202473324,66517.99844795096
3924,4b18f2_26011,33347.34482758621,892.5392731876925,467.7851610566012,69579.41419381369
3925,4b18f3_26022,37350.17447657029,1072.606379698262,446.2498030059659,60685.774712712664
3926,4b18f3_26025,36317.42997728993,1063.4058707096358,445.8566919052083,63044.25162990809
3927,4b18f4_26036,34375.78912021491,1306.1497381345514,461.94131361402987,67924.27017943979
3928,4b1a1b_26212,36287.739391663534,1910.3878404432128,459.4418750636418,64564.84016192444
3929,4b1a1b_26213,30025.0,819.6981100696538,471.04906795113135,77092.49817780739
3930,4b1a1b_26216,35800.847570742124,1671.3745179486052,437.8492816959204,65274.35283416367
3931,4b1a1d_26218,35332.874617737005,1214.6364371788604,428.13109427876094,65567.03613233063
3932,4b1a1d_26219,33648.559782608696,840.0249734605613,435.5304928303691,68796.88179889265
3933,4b1a1d_26223,36844.40273037543,1228.3500432747471,446.9837458082834,62115.58661848855
3934,4b1a1f_26242,36860.77514546966,1584.7256608058465,442.11388177248347,62689.028609286994
3935,4b1a1f_26246,30025.0,863.663662780552,425.0641433106403,77167.88646401203
3936,4b1a23_26252,38936.07093019298,1358.480298352353,444.0075594103024,57530.03099921708
3937,4b1a23_26253,36984.35844614479,1173.8499041307418,442.7007021861209,61700.3799394403
3938,4b1a23_26263,37918.95981688708,1361.9658513309223,454.1823353754407,59874.3201125858
3939,4b1a24_26271,35001.1396011396,1204.9301798813103,440.7809691848799,66313.04299520889
3940,4b1a24_26278,35489.89463601533,1197.5584425772952,421.0722504919933,65176.767280908694
3941,4b1a25_26288,30025.0,825.983355679228,418.9108056405996,77103.27556750602
3942,4b1a25_26292,31980.634201585504,864.9039643610155,425.0385560751212,72674.06029722422
3943,4b1a27_26308,36907.07776427703,965.6310797667194,446.7917442456614,61521.010810195585
3944,4b1a27_26318,36125.585585585584,1021.1640501965692,441.0912689676644,63412.864390596456
