ts,x,y,alt,mach,tas,vs,heading,mass,fuel,takeoff_mass,flight_distance
12125.0,0,0,35000,0.82,473,0,90,61770,120,69190,3270
12337.0,0,0,35000,0.82,473,-188,90,61650,120,69190,3270
12550.0,0,0,34300,0.82,474,-688,90,61540,100,69190,3270
12763.0,0,0,31900,0.7949,465,-1188,90,61430,90,69190,3270
12975.0,0,0,27700,0.6573,391,-1688,90,61340,60,69190,3270
13188.0,0,0,21700,0.5149,314,-2188,90,61280,30,69190,3270
13401.0,0,0,13900,0.4728,297,-2000,90,61250,30,69190,3270
13614.0,0,0,6800,0.3,194,-1500,90,61210,30,69190,3270
13826.0,0,0,1500,0.1272,84,-1000,90,61180,80,69190,3270
0.0,0,0,1500,0.3,197,500,90,69190,110,69190,3360
212.0,0,0,3300,0.5,327,1000,90,69080,130,69190,3360
425.0,0,0,6800,0.6605,427,1500,90,68950,170,69190,3360
637.0,0,0,12100,0.7582,480,2000,90,68780,200,69190,3360
850.0,0,0,19200,0.82,505,1673,90,68590,190,69190,3360
1062.0,0,0,25100,0.82,493,1173,90,68400,170,69190,3360
1275.0,0,0,29300,0.82,485,673,90,68230,150,69190,3360
1487.0,0,0,31700,0.82,480,173,90,68080,130,69190,3360
1699.0,0,0,32300,0.82,478,0,90,67950,130,69190,3360
1912.0,0,0,32300,0.82,478,0,90,67820,130,69190,3360
2124.0,0,0,32300,0.82,478,4,90,67690,130,69190,3360
2337.0,0,0,32300,0.82,478,9,90,67560,130,69190,3360
2549.0,0,0,32300,0.82,478,11,90,67440,130,69190,3360
2762.0,0,0,32400,0.82,478,12,90,67310,130,69190,3360
2974.0,0,0,32400,0.82,478,12,90,67180,130,69190,3360
3186.0,0,0,32400,0.82,478,13,90,67050,130,69190,3360
3399.0,0,0,32500,0.82,478,13,90,66920,130,69190,3360
3611.0,0,0,32500,0.82,478,13,90,66800,130,69190,3360
3824.0,0,0,32600,0.82,478,13,90,66670,130,69190,3360
4036.0,0,0,32600,0.82,478,13,90,66540,130,69190,3360
4248.0,0,0,32700,0.82,478,13,90,66410,130,69190,3360
4461.0,0,0,32700,0.82,478,13,90,66290,130,69190,3360
4673.0,0,0,32800,0.82,477,13,90,66160,130,69190,3360
4886.0,0,0,32800,0.82,477,13,90,66030,130,69190,3360
5098.0,0,0,32800,0.82,477,13,90,65900,130,69190,3360
5311.0,0,0,32900,0.82,477,13,90,65780,130,69190,3360
5523.0,0,0,32900,0.82,477,13,90,65650,130,69190,3360
5735.0,0,0,33000,0.82,477,13,90,65520,130,69190,3360
5948.0,0,0,33000,0.82,477,13,90,65400,130,69190,3360
6160.0,0,0,33100,0.82,477,13,90,65270,130,69190,3360
